-52.498
-45.65
-40.787
-40.787
-40.784
-40.668
-40.462
-40.109
-40.109
-40.109
-40.08
-40.08
-39.815
-39.589
-39.589
-39.589
-39.589
-39.589
-39.589
-39.388
-39.388
-39.294
-39.294
-38.667
-38.667
-38.406
-38.406
-38.36
-38.239
-38.239
-38.131
-38.131
-38.131
-38.131
-38.131
-38.131
-38.131
-38.131
-38.131
-38.131
-37.984
-37.984
-37.984
-37.984
-37.922
-37.922
-37.922
-37.921
-37.921
-37.921
-37.918
-37.918
-37.918
-37.918
-37.918
-37.918
-37.918
-37.918
-37.918
-37.918
-37.918
-37.918
-37.918
-37.918
-37.918
-37.848
-37.846
-37.846
-37.846
-37.846
-37.846
-37.846
-37.844
-37.844
-37.844
-37.844
-37.844
-37.844
-37.844
-37.807
-37.807
-37.807
-37.807
-37.807
-37.807
-37.807
-37.807
-37.804
-37.804
-37.804
-37.804
-37.804
-37.804
-37.804
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
-37.803
