0.022372,0.022375,0.022385,0.022402,0.022426,0.022457,0.022495,0.02254,0.022593,0.022654,0.022722,0.022798,0.022882,0.022975,0.023077,0.023188,0.023307,0.023436,0.023575,0.023724,0.023882,0.02405,0.024228,0.024416,0.024613,0.02482,0.025035,0.025259,0.025491,0.025729,0.025973,0.026222,0.026473,0.026726,0.026978,0.027227,0.027471,0.027707,0.027932,0.028143,0.028338,0.028513,0.028665,0.028792,0.028891,0.028959,0.028996,0.029,0.02897,0.028906,0.02881,0.028682,0.028526,0.028344,0.028139,0.027917,0.02768,0.027435,0.027186,0.026937,0.026695,0.026463,0.026248,0.026052,0.025882,0.02574,0.025631,0.025558,0.025526,0.025536,0.025594,0.025701,0.02586,0.026076,0.02635,0.026686,0.027087,0.027555,0.028093,0.028704,0.029391,0.030155,0.030999,0.031924,0.032931,0.03402,0.03519,0.036439,0.037762,0.039154,0.040603,0.042096,0.043611,0.045121,0.046588,0.047964,0.049193,0.050216,0.050974,0.051422,0.051535,0.051317,0.0508,0.050039,0.049103,0.048067,0.046997,0.045951,0.044972,0.04409,0.043325,0.042684,0.042172,0.041783,0.041511,0.041345,0.041271,0.041273,0.041334,0.041435,0.041556,0.041676,0.041775,0.041836,0.041843,0.041786,0.041661,0.041467,0.041213,0.040911,0.040579,0.040239,0.039914,0.039625,0.039394,0.039236,0.039158,0.039161,0.039232,0.039344,0.039458,0.039521,0.039472,0.039253,0.038817,0.038139,0.037226,0.036111,0.034848,0.033502,0.032137,0.030806,0.029553,0.028404,0.027377,0.02648,0.025714,0.025075,0.02456,0.024162,0.023874,0.023692,0.023609,0.023621,0.023724,0.023915,0.024193,0.024555,0.025002,0.025532,0.026146,0.026845,0.027629,0.0285,0.029459,0.030507,0.031645,0.032871,0.034186,0.035586,0.037067,0.038621,0.040236,0.041896,0.043579,0.045251,0.046871,0.048382,0.049709,0.050756,0.051402,0.051497,0.050864,0.049296,0.046576,0.042492,0.036877,0.029656,0.0209,0.010865,0
0.038193,0.038193,0.038195,0.038197,0.0382,0.038204,0.038209,0.038214,0.038219,0.038224,0.038229,0.038234,0.038239,0.038242,0.038245,0.038247,0.038247,0.038245,0.038242,0.038237,0.038229,0.038219,0.038207,0.038192,0.038174,0.038154,0.038131,0.038105,0.038076,0.038044,0.038008,0.03797,0.037927,0.037882,0.037832,0.037777,0.037718,0.037653,0.037581,0.037502,0.037415,0.037318,0.03721,0.037089,0.036953,0.036801,0.03663,0.036438,0.036222,0.035981,0.035711,0.035411,0.035079,0.034712,0.03431,0.03387,0.033393,0.032878,0.032326,0.031738,0.031117,0.030464,0.029784,0.02908,0.028357,0.027619,0.026872,0.026121,0.025372,0.024629,0.023898,0.023184,0.022491,0.021823,0.021183,0.020575,0.020001,0.019464,0.018965,0.018505,0.018087,0.01771,0.017377,0.017086,0.016841,0.01664,0.016485,0.016377,0.016318,0.016308,0.01635,0.016445,0.016597,0.016808,0.017082,0.017424,0.017837,0.018328,0.018903,0.01957,0.020335,0.021207,0.022197,0.023312,0.024564,0.02596,0.027511,0.029223,0.031101,0.033147,0.03536,0.037738,0.040277,0.042978,0.045848,0.048915,0.052228,0.055866,0.059928,0.064505,0.069597,0.074969,0.079974,0.083488,0.08426,0.081671,0.076248,0.069306,0.06214,0.055561,0.0499,0.04519,0.041336,0.038202,0.035662,0.033606,0.031946,0.030613,0.029554,0.028726,0.028099,0.027647,0.027349,0.027191,0.027161,0.027247,0.027442,0.027737,0.028126,0.0286,0.029153,0.029774,0.030453,0.031177,0.031931,0.032696,0.033451,0.034172,0.034834,0.035408,0.035868,0.036188,0.036345,0.036323,0.036112,0.035708,0.035117,0.034351,0.033428,0.032372,0.031207,0.02996,0.028656,0.027317,0.025965,0.024615,0.023281,0.021974,0.0207,0.019464,0.018268,0.017114,0.016001,0.014927,0.01389,0.012887,0.011916,0.010972,0.010053,0.0091553,0.0082763,0.0074132,0.0065631,0.0057239,0.0048933,0.0040694,0.0032507,0.0024356,0.0016229,0.00081139,0
0.018935,0.018941,0.018957,0.018984,0.019022,0.019072,0.019133,0.019206,0.01929,0.019387,0.019497,0.01962,0.019757,0.019908,0.020075,0.020256,0.020455,0.02067,0.020904,0.021157,0.02143,0.021724,0.02204,0.02238,0.022746,0.023137,0.023556,0.024005,0.024484,0.024995,0.02554,0.026121,0.026737,0.027392,0.028085,0.028817,0.02959,0.030402,0.031253,0.032141,0.033065,0.034019,0.035,0.036,0.037012,0.038026,0.039028,0.040005,0.040941,0.041817,0.042616,0.043316,0.043898,0.044344,0.044637,0.044764,0.044717,0.044492,0.044092,0.043525,0.042803,0.041946,0.040973,0.039908,0.038776,0.037599,0.036402,0.035203,0.03402,0.032869,0.031762,0.030707,0.029713,0.028785,0.027926,0.027138,0.026423,0.025782,0.025213,0.024716,0.024291,0.023937,0.023653,0.023439,0.023294,0.023217,0.02321,0.023273,0.023405,0.023607,0.023882,0.024229,0.02465,0.025147,0.025721,0.026372,0.027102,0.02791,0.028798,0.029763,0.030806,0.031923,0.033111,0.034366,0.03568,0.037044,0.038441,0.039846,0.041218,0.042499,0.043607,0.044438,0.044881,0.044834,0.044235,0.043084,0.041453,0.039462,0.037259,0.034984,0.032749,0.030632,0.028682,0.026918,0.025345,0.023958,0.022743,0.021688,0.020776,0.019995,0.019332,0.018774,0.018314,0.017942,0.017652,0.017438,0.017295,0.017219,0.017209,0.017261,0.017373,0.017546,0.017777,0.018067,0.018415,0.018821,0.019285,0.019806,0.020383,0.021014,0.021696,0.022426,0.023197,0.024002,0.024832,0.025673,0.02651,0.027327,0.028104,0.028818,0.029448,0.029971,0.030368,0.030621,0.030718,0.030651,0.030419,0.030027,0.029486,0.028811,0.028019,0.027132,0.026169,0.02515,0.024093,0.023015,0.021928,0.020844,0.019771,0.018714,0.017679,0.016666,0.015678,0.014713,0.013771,0.012849,0.011946,0.011059,0.010185,0.0093216,0.0084664,0.007617,0.0067713,0.0059276,0.0050844,0.0042407,0.0033958,0.0025492,0.001701,0.00085112,0
0.03398,0.033991,0.034024,0.03408,0.034157,0.034258,0.03438,0.034526,0.034695,0.034887,0.035103,0.035343,0.035607,0.035896,0.03621,0.036549,0.036913,0.037302,0.037716,0.038154,0.038617,0.039102,0.03961,0.040138,0.040684,0.041245,0.041818,0.042399,0.042983,0.043563,0.044133,0.044685,0.045208,0.045694,0.046129,0.046503,0.046802,0.047013,0.047122,0.047117,0.046987,0.046723,0.046316,0.045764,0.045065,0.044222,0.043243,0.042139,0.040922,0.039609,0.038219,0.03677,0.035282,0.033773,0.032262,0.030763,0.029292,0.027858,0.026473,0.025142,0.023872,0.022667,0.021527,0.020454,0.019448,0.018508,0.017631,0.016816,0.016061,0.015362,0.014716,0.014122,0.013576,0.013076,0.012619,0.012202,0.011824,0.011483,0.011176,0.010902,0.01066,0.010448,0.010264,0.010109,0.0099811,0.0098799,0.0098049,0.009756,0.0097331,0.0097364,0.0097661,0.009823,0.0099076,0.010021,0.010165,0.01034,0.010548,0.010791,0.011072,0.011394,0.011758,0.012169,0.012631,0.013146,0.013721,0.014359,0.015067,0.015848,0.016711,0.017661,0.018704,0.019848,0.0211,0.022471,0.02397,0.02561,0.027411,0.029399,0.031612,0.034105,0.036958,0.040284,0.044231,0.048981,0.054706,0.061455,0.068909,0.07602,0.080898,0.08161,0.077707,0.070676,0.062663,0.05517,0.048815,0.043667,0.03957,0.036322,0.033738,0.031669,0.030004,0.028658,0.027568,0.026685,0.025976,0.025411,0.02497,0.024637,0.024397,0.024239,0.024155,0.024136,0.024174,0.024264,0.024399,0.024571,0.024775,0.025004,0.025249,0.025503,0.025758,0.026003,0.026229,0.026427,0.026585,0.026693,0.026742,0.026723,0.026627,0.026447,0.026181,0.025824,0.025376,0.024841,0.02422,0.023522,0.022752,0.021919,0.021033,0.020102,0.019137,0.018146,0.017137,0.016117,0.015094,0.014071,0.013054,0.012046,0.011049,0.010065,0.0090947,0.0081383,0.0071958,0.0062662,0.0053485,0.0044414,0.0035431,0.0026519,0.0017657,0.00088244,0
0.0080562,0.0080567,0.0080583,0.0080611,0.0080649,0.0080699,0.0080762,0.0080837,0.0080927,0.0081031,0.008115,0.0081287,0.0081442,0.0081616,0.0081812,0.0082031,0.0082276,0.0082547,0.0082847,0.0083179,0.0083545,0.0083949,0.0084392,0.0084879,0.0085413,0.0085997,0.0086635,0.0087333,0.0088094,0.0088924,0.0089828,0.0090812,0.0091883,0.0093047,0.0094312,0.0095687,0.009718,0.0098802,0.010056,0.010248,0.010455,0.010681,0.010926,0.011193,0.011482,0.011798,0.012141,0.012514,0.012922,0.013366,0.01385,0.01438,0.014958,0.015592,0.016285,0.017044,0.017877,0.018791,0.019793,0.020894,0.022102,0.023427,0.02488,0.02647,0.028206,0.030097,0.032145,0.034353,0.036714,0.039212,0.041819,0.044491,0.047162,0.049742,0.052116,0.054147,0.055691,0.056613,0.056816,0.056263,0.05499,0.0531,0.05074,0.048075,0.045259,0.042419,0.039651,0.03702,0.034563,0.032299,0.030232,0.028358,0.026667,0.025147,0.023783,0.022563,0.021474,0.020501,0.019635,0.018866,0.018183,0.017579,0.017046,0.016578,0.01617,0.015815,0.015511,0.015252,0.015036,0.014858,0.014716,0.014608,0.014531,0.014483,0.014462,0.014466,0.014493,0.014542,0.01461,0.014697,0.014801,0.01492,0.015054,0.015201,0.015361,0.015533,0.015718,0.015915,0.016126,0.016353,0.016596,0.016859,0.017147,0.017463,0.017814,0.018206,0.018648,0.019147,0.019716,0.020364,0.021103,0.021946,0.022902,0.023979,0.02518,0.026495,0.027902,0.029357,0.030791,0.032109,0.033196,0.033933,0.034222,0.034012,0.033314,0.032199,0.030777,0.029172,0.027498,0.025843,0.02427,0.022816,0.021496,0.020315,0.019269,0.018346,0.017536,0.016826,0.016204,0.015658,0.015178,0.014754,0.014378,0.014041,0.013736,0.013457,0.013197,0.012951,0.012713,0.012477,0.012238,0.01199,0.011728,0.011447,0.01114,0.010803,0.01043,0.010016,0.0095565,0.0090465,0.0084827,0.0078625,0.0071842,0.0064477,0.0056544,0.0048074,0.0039118,0.0029742,0.0020031,0.0010081,0
0.027373,0.027363,0.027333,0.027283,0.027214,0.027125,0.027016,0.026889,0.026743,0.026578,0.026397,0.026197,0.025982,0.02575,0.025504,0.025242,0.024968,0.024681,0.024382,0.024072,0.023753,0.023425,0.02309,0.022748,0.022401,0.022049,0.021695,0.021339,0.020982,0.020626,0.02027,0.019918,0.019568,0.019223,0.018884,0.01855,0.018224,0.017905,0.017595,0.017294,0.017003,0.016723,0.016453,0.016194,0.015948,0.015714,0.015492,0.015284,0.015089,0.014908,0.014741,0.014589,0.014451,0.014329,0.014221,0.01413,0.014055,0.013996,0.013954,0.013929,0.013922,0.013934,0.013964,0.014014,0.014085,0.014176,0.01429,0.014426,0.014585,0.01477,0.014981,0.015218,0.015484,0.01578,0.016107,0.016466,0.01686,0.01729,0.017757,0.018262,0.018808,0.019396,0.020026,0.0207,0.021417,0.022178,0.022981,0.023823,0.024702,0.025612,0.026543,0.027484,0.028419,0.029328,0.030185,0.030959,0.031615,0.032118,0.032434,0.032535,0.032404,0.032039,0.031455,0.030677,0.029744,0.028699,0.027585,0.026442,0.025301,0.02419,0.023126,0.022121,0.021184,0.020318,0.019522,0.018796,0.018137,0.017542,0.017006,0.016528,0.016101,0.015724,0.015393,0.015104,0.014855,0.014643,0.014467,0.014322,0.014208,0.014123,0.014064,0.01403,0.014019,0.014029,0.014059,0.014107,0.014171,0.014248,0.014337,0.014436,0.014541,0.014651,0.014763,0.014873,0.01498,0.015079,0.015167,0.015243,0.015302,0.015342,0.015361,0.015356,0.015326,0.015269,0.015186,0.015074,0.014936,0.014771,0.014582,0.014368,0.014133,0.013879,0.013608,0.013321,0.013022,0.012713,0.012395,0.012071,0.011742,0.01141,0.011075,0.01074,0.010404,0.010068,0.009732,0.0093967,0.0090619,0.0087271,0.0083921,0.0080564,0.0077194,0.0073806,0.0070392,0.0066946,0.0063461,0.0059931,0.005635,0.0052712,0.0049014,0.0045251,0.0041421,0.0037525,0.0033561,0.0029533,0.0025443,0.0021298,0.0017103,0.0012866,0.00085972,0.00043049,0
0.026072,0.026079,0.026103,0.026142,0.026196,0.026266,0.026353,0.026454,0.026572,0.026706,0.026856,0.027023,0.027205,0.027405,0.02762,0.027852,0.028101,0.028365,0.028646,0.028943,0.029255,0.029582,0.029924,0.030278,0.030645,0.031022,0.031408,0.031801,0.032199,0.032598,0.032996,0.033388,0.033771,0.03414,0.034489,0.034813,0.035106,0.03536,0.035571,0.03573,0.035832,0.035869,0.035837,0.035729,0.035542,0.035273,0.034921,0.034485,0.033968,0.033373,0.032705,0.03197,0.031175,0.030331,0.029444,0.028526,0.027585,0.026631,0.025672,0.024716,0.023771,0.022842,0.021935,0.021055,0.020204,0.019386,0.018602,0.017855,0.017143,0.016469,0.015831,0.01523,0.014663,0.014132,0.013633,0.013167,0.012732,0.012327,0.01195,0.0116,0.011277,0.010978,0.010703,0.010451,0.01022,0.01001,0.0098202,0.0096494,0.0094969,0.0093621,0.0092444,0.0091432,0.0090582,0.0089888,0.0089347,0.0088957,0.0088714,0.0088617,0.0088664,0.0088854,0.0089186,0.008966,0.0090276,0.0091034,0.0091934,0.0092979,0.0094167,0.0095501,0.0096981,0.0098609,0.010039,0.010231,0.010439,0.010662,0.0109,0.011154,0.011424,0.011709,0.012009,0.012326,0.01266,0.01301,0.013378,0.013764,0.014171,0.014599,0.01505,0.015529,0.016038,0.016582,0.017168,0.017803,0.018497,0.019261,0.02011,0.02106,0.022134,0.023357,0.02476,0.026377,0.02825,0.030422,0.032937,0.035828,0.039105,0.042729,0.046579,0.050417,0.053878,0.056504,0.057867,0.057724,0.056123,0.053386,0.049968,0.046306,0.042728,0.039432,0.036511,0.033988,0.031847,0.030052,0.028561,0.027334,0.026333,0.025526,0.024886,0.024389,0.024018,0.023755,0.023588,0.023507,0.023501,0.023563,0.023686,0.023865,0.024093,0.024364,0.024673,0.025013,0.025377,0.025758,0.026144,0.026523,0.026879,0.027195,0.027445,0.0276,0.027624,0.027475,0.0271,0.026441,0.025433,0.024008,0.022102,0.019665,0.016667,0.01312,0.0090791,0.0046539,0
0.0091297,0.0091278,0.0091222,0.0091129,0.0091,0.0090834,0.0090633,0.0090397,0.0090127,0.0089824,0.008949,0.0089125,0.0088732,0.008831,0.0087863,0.0087392,0.0086898,0.0086384,0.0085851,0.00853,0.0084735,0.0084157,0.0083568,0.008297,0.0082366,0.0081757,0.0081145,0.0080533,0.0079923,0.0079316,0.0078715,0.0078121,0.0077538,0.0076966,0.0076408,0.0075866,0.0075341,0.0074836,0.0074353,0.0073892,0.0073457,0.0073049,0.0072669,0.0072321,0.0072004,0.0071722,0.0071477,0.0071269,0.0071102,0.0070977,0.0070896,0.0070861,0.0070875,0.007094,0.0071058,0.0071232,0.0071464,0.0071758,0.0072116,0.0072542,0.0073039,0.0073611,0.0074262,0.0074995,0.0075817,0.0076731,0.0077743,0.007886,0.0080086,0.008143,0.0082898,0.0084498,0.008624,0.0088132,0.0090186,0.0092411,0.009482,0.0097426,0.010024,0.010329,0.010657,0.011012,0.011395,0.011808,0.012254,0.012735,0.013253,0.013812,0.014414,0.015064,0.015765,0.016521,0.017336,0.018215,0.019164,0.020188,0.021293,0.022487,0.023775,0.025166,0.026666,0.02828,0.030011,0.031858,0.033812,0.035852,0.037944,0.040032,0.042037,0.043859,0.045387,0.046509,0.047137,0.047226,0.046787,0.04588,0.044607,0.043081,0.041416,0.039704,0.038018,0.036405,0.034894,0.0335,0.032226,0.031069,0.030022,0.029077,0.028223,0.027452,0.026753,0.026118,0.025538,0.025006,0.024514,0.024057,0.023628,0.023223,0.022835,0.022462,0.022098,0.021741,0.021387,0.021033,0.020676,0.020316,0.01995,0.019576,0.019195,0.018806,0.018409,0.018003,0.017591,0.017171,0.016746,0.016316,0.015882,0.015447,0.015011,0.014575,0.014141,0.01371,0.013283,0.01286,0.012443,0.012033,0.011628,0.011231,0.010841,0.010458,0.010083,0.0097139,0.0093521,0.0089968,0.0086474,0.0083036,0.0079649,0.0076306,0.0073002,0.006973,0.0066483,0.0063257,0.0060043,0.0056837,0.0053632,0.0050423,0.0047205,0.0043974,0.0040724,0.0037455,0.0034162,0.0030844,0.0027501,0.0024132,0.0020739,0.0017323,0.0013886,0.0010432,0.0006963,0.00034844,0
0.009158,0.00916,0.009166,0.009176,0.0091901,0.0092083,0.0092307,0.0092573,0.0092882,0.0093236,0.0093634,0.0094079,0.0094572,0.0095115,0.0095709,0.0096356,0.0097059,0.0097819,0.0098639,0.0099522,0.010047,0.010149,0.010258,0.010375,0.010499,0.010632,0.010775,0.010926,0.011088,0.01126,0.011443,0.011638,0.011846,0.012067,0.012302,0.012552,0.012819,0.013102,0.013404,0.013725,0.014067,0.014431,0.014818,0.01523,0.015668,0.016135,0.016632,0.01716,0.017722,0.018319,0.018954,0.019629,0.020344,0.021103,0.021906,0.022756,0.023652,0.024595,0.025586,0.026624,0.027705,0.028828,0.029988,0.031178,0.032389,0.03361,0.034828,0.036026,0.037186,0.038285,0.039299,0.040205,0.040976,0.04159,0.042026,0.042267,0.042306,0.042141,0.041776,0.041225,0.040507,0.039645,0.038667,0.037599,0.036467,0.035297,0.03411,0.032924,0.031755,0.030614,0.029511,0.028451,0.02744,0.02648,0.025572,0.024715,0.023911,0.023156,0.02245,0.02179,0.021174,0.0206,0.020065,0.019567,0.019104,0.018673,0.018272,0.0179,0.017553,0.017231,0.016931,0.016652,0.016392,0.01615,0.015924,0.015714,0.015517,0.015333,0.015161,0.015001,0.01485,0.01471,0.014578,0.014455,0.014341,0.014235,0.014137,0.014047,0.013965,0.013892,0.013826,0.01377,0.013723,0.013686,0.013659,0.013643,0.013638,0.013646,0.013667,0.013702,0.013751,0.013816,0.013898,0.013997,0.014114,0.01425,0.014407,0.014585,0.014784,0.015006,0.01525,0.015518,0.015809,0.016122,0.016458,0.016815,0.017191,0.017584,0.017989,0.018403,0.018821,0.019235,0.019639,0.020023,0.020378,0.020694,0.02096,0.021165,0.021301,0.021358,0.02133,0.021211,0.020999,0.020694,0.0203,0.01982,0.019263,0.018635,0.017948,0.017211,0.016433,0.015623,0.014791,0.013942,0.013085,0.012224,0.011363,0.010506,0.0096541,0.0088099,0.0079741,0.0071471,0.0063286,0.0055184,0.0047157,0.0039197,0.0031294,0.0023435,0.0015608,0.00078011,0
0.038343,0.038343,0.038343,0.038344,0.038344,0.038344,0.038343,0.03834,0.038335,0.038328,0.038316,0.0383,0.038278,0.038249,0.038212,0.038166,0.038109,0.038041,0.03796,0.037864,0.037753,0.037624,0.037477,0.037311,0.037125,0.036917,0.036687,0.036435,0.036159,0.035859,0.035535,0.035188,0.034818,0.034425,0.034009,0.033573,0.033117,0.032642,0.03215,0.031643,0.031122,0.030589,0.030047,0.029497,0.028942,0.028382,0.027821,0.02726,0.026702,0.026147,0.025598,0.025056,0.024522,0.023999,0.023486,0.022985,0.022498,0.022024,0.021565,0.021121,0.020693,0.02028,0.019883,0.019503,0.019139,0.018792,0.018461,0.018147,0.017849,0.017567,0.017301,0.01705,0.016815,0.016596,0.016391,0.016201,0.016026,0.015864,0.015716,0.015582,0.015461,0.015353,0.015258,0.015174,0.015103,0.015043,0.014995,0.014958,0.014932,0.014917,0.014912,0.014917,0.014932,0.014957,0.014992,0.015035,0.015088,0.01515,0.015221,0.015301,0.015389,0.015486,0.015591,0.015705,0.015827,0.015957,0.016095,0.01624,0.016393,0.016554,0.016721,0.016894,0.017072,0.017254,0.017439,0.017626,0.017812,0.017996,0.018176,0.018348,0.018511,0.01866,0.018794,0.018909,0.019001,0.01907,0.019111,0.019124,0.019109,0.019063,0.018988,0.018886,0.018758,0.018607,0.018436,0.018249,0.018049,0.017841,0.017629,0.017416,0.017206,0.017002,0.016808,0.016625,0.016457,0.016305,0.016171,0.016057,0.015963,0.015891,0.015842,0.015815,0.015813,0.015836,0.015884,0.015958,0.016058,0.016185,0.016341,0.016525,0.016739,0.016984,0.017261,0.017571,0.017915,0.018296,0.018716,0.019176,0.019678,0.020227,0.020823,0.021472,0.022176,0.02294,0.023769,0.024667,0.025643,0.026701,0.02785,0.0291,0.030459,0.03194,0.033555,0.035319,0.037248,0.039359,0.041671,0.044203,0.04697,0.049983,0.053237,0.056699,0.060278,0.06378,0.066815,0.068657,0.068028,0.062899,0.05064,0.029256,2.2204e-16
